사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
이마트24상봉중앙점,편의점,서울특별시 중랑구 중랑천로10길 49-13 1층 (상봉동),206613.8235,454510.0534
이마트24서교미래점,편의점,서울특별시 마포구 월드컵북로5나길 21 (서교동 1층일부),192509.4096,450587.2197
이마트24성동송정점,편의점,서울특별시 성동구 광나루로11길 4 이마트24내 1층 (송정동),205729.9838,449598.4656
이마트24성동플라이쿱점,편의점,서울특별시 성동구 동일로 287 플라이쿱 빌딩 1층 (송정동),206299.7344,450539.3414
이마트24성북삼선으뜸점,편의점,서울특별시 성북구 삼선교로18길 44 타임아트빌 1층 101호 (삼선동5가),201195.5456,454075.9264
이마트24성산아이파크점,편의점,서울특별시 마포구 모래내로9길 6 (성산동 편의점내),192376.3714,451698.5238
이마트24성심여중고점,편의점,서울특별시 용산구 원효로19길 58 1층 (원효로3가),195954.8232,447905.0343
이마트24셀프광진삼성점,편의점,서울특별시 광진구 아차산로70길 17-17 105호 (광장동 삼성아파트),209056.8856,448809.7593
이마트24송파중앙점,편의점,서울특별시 송파구 송파대로30길 3 1층 (가락동),210357.477,443579.4841
이마트24시 마포중앙도서관점,편의점,서울특별시 마포구 성산로 128 마포중앙도서관 근린생활시설 지하1층 3호 (성산동),191843.8295,451282.5582
이마트24시 석관중앙점,편의점,서울특별시 성북구 한천로71길 26 1층 (석관동),205456.6131,456293.7838
이마트24시(emart 24 북서울 꿈의숲점),편의점,서울특별시 강북구 월계로 173 (번동),203540.9846,457626.7592
이마트24신길뉴타운점,편의점,서울특별시 영등포구 신길로 119 112동 지하1층 B122호 (신길동 신길뉴타운 한화 꿈에그린),191937.5546,444531.7292
이마트24신림고시촌점,편의점,서울특별시 관악구 신림로17길 34 1층 (신림동),194298.9491,440789.2934
이마트24신세계영등포제일점,편의점,서울특별시 영등포구 영중로3길 5 1층 (영등포동4가),191609.4505,446064.002
이마트24신월양강점,편의점,서울특별시 양천구 오목로 71 1층 (신월동),186278.1109,446766.7625
이마트24신풍뉴타운점,편의점,서울특별시 영등포구 도림로 249-2 1층 101호 (신길동),191557.8964,444242.4211
이마트24여의도SK점,편의점,서울특별시 영등포구 국제금융로8길 31 (여의도동 K타워 1층),193565.857,446399.5494
이마트24역삼초교점,편의점,서울특별시 강남구 역삼로8길 21 성욱빌딩 지상1층 102호 (역삼동),202962.3379,443399.0585
이마트24영등포KT점,편의점,서울특별시 영등포구 영중로 119 1층 (영등포동8가),191536.0371,447172.0534
이마트24영등포공원점,편의점,서울특별시 영등포구 영신로20길 14 1층 101호 (영등포동 재가파크빌),191907.3221,445916.134
이마트24영등포메인점,편의점,서울특별시 영등포구 영등포로46길 3-1 1층 (영등포동3가),191793.5043,446300.4748
이마트24영등포미진점,편의점,서울특별시 영등포구 버드나루로 87 1층 101호 (영등포동7가),191860.5008,447080.8891
이마트24영등포선유로,편의점,서울특별시 영등포구 선유로 250 (양평동4가 그랑드빌 102호),190853.6968,448064.2034
이마트24영등포푸른숲마을점,편의점,서울특별시 영등포구 가마산로79길 46 푸른숲마을아파트 상가1층 (신길동),192702.3063,445115.5146
이마트24용산한남점,편의점,서울특별시 용산구 한남대로40길 25 1층 (한남동),200229.2967,448982.8824
이마트24월계예지점(emart 24),편의점,서울특별시 노원구 초안산로1길 18 일반상가동 1층 3호 (월계동 월계2단지),204402.0929,458492.9039
이마트24이대빌리지점,편의점,서울특별시 서대문구 이화여대1길 30 A동 102호호 (대현동),194996.6811,450568.7361
이마트24자양중한점,편의점,서울특별시 광진구 동일로18길 107 1층 101102호 (자양동),206000.7957,448457.9463
이마트24장안빌리지점,편의점,서울특별시 동대문구 답십리로 292-3 1층 (장안동),206378.4559,452163.8075
이마트24정릉508점,편의점,서울특별시 성북구 북악산로1길 58 제비01호 (정릉동 삼진주택),200431.3936,455102.5115
이마트24종로익선동점,편의점,서울특별시 종로구 삼일대로32길 54 메트로빌딩 1층 (익선동),199045.9801,452577.6616
이마트24중곡면목로점,편의점,서울특별시 광진구 면목로 136-1 1층 (중곡동),207110.0227,451480.0372
이마트24중곡아차산점,편의점,서울특별시 광진구 영화사로3가길 25 1층 (중곡동),208205.4823,450575.652
이마트24중곡용마로점,편의점,서울특별시 광진구 용마산로 183 1층 101호 (중곡동),207517.2327,451973.4103
이마트24중랑하늘점,편의점,서울특별시 중랑구 숙선옹주로5길 4-4 2층 (묵동),207075.7113,456923.5831
이마트24창동동아점,편의점,서울특별시 도봉구 노해로 384 동아아파트 상가동 1층 (창동),204372.2451,460989.3141
이마트24청량리타운점,편의점,서울특별시 동대문구 왕산로40길 8 1층 (전농동),203913.1523,453040.0546
이마트24태릉입구역점,편의점,서울특별시 노원구 화랑로 419-11 1층 (공릉동),206439.0562,457274.5201
이마트24합정당인점,편의점,서울특별시 마포구 토정로5길 30 (합정동 1층일부),192744.3239,449382.7166
이마트24화양가중점,편의점,서울특별시 광진구 능동로13길 103 1층 (화양동),205938.26,449286.5659
이마트위드미정릉국민대점,편의점,서울특별시 성북구 정릉로10길 59 지하1층 (정릉동),199894.4144,456106.6451
주식회사지에스25 군자중앙점,편의점,서울특별시 광진구 능동로35길 41 1층 (군자동),206715.164,450559.9479
지에서(GS)25광진타운,편의점,서울특별시 광진구 동일로62길 34 (중곡동),206637.0308,450782.464
지에스 25 목동금강점,편의점,서울특별시 양천구 목동중앙로 89 112113114호 (목동),188605.7627,448342.9432
지에스 25 송파세원점,편의점,서울특별시 송파구 백제고분로42길 24 1층 (송파동),209717.5314,444714.5247
지에스 강동천일점,편의점,서울특별시 강동구 올림픽로88길 36 1층 (천호동),211266.7551,449326.6314
지에스 구립강서,편의점,서울특별시 강서구 허준로 95-9 장애인자립장및 보훈회관 1층 (가양동),186837.3601,451692.3966
지에스 늘봄스토어(서초한우리점),편의점,서울특별시 서초구 남부순환로340길 15 서초구립한우리정보문화센터 1층 (서초동),202129.9289,442217.1562
지에스 마포사랑,편의점,서울특별시 마포구 마포대로4라길 32 (마포동),195188.9508,448305.5186
지에스(25) 공항로캐슬점,편의점,서울특별시 강서구 공항대로 382 상가동 1층 107호 (화곡동 우장산롯데캐슬아파트),186520.5494,450383.0795
지에스(25) 장안벤처빌점,편의점,서울특별시 동대문구 장한로 85 장안현대벤처빌 1층 111112호 (장안동),206009.4951,451806.8463
지에스(G25)독산골드파크점,편의점,서울특별시 금천구 벚꽃로 30 205(상가)동 118호 (독산동 금천롯데캐슬골드파크2차),190567.4183,439569.4015
지에스(GS) 25 두타몰점,편의점,서울특별시 중구 장충단로 275 5층 (을지로6가),200703.6256,451836.4583
지에스(GS) 25 면목라온점,편의점,서울특별시 중랑구 동일로91길 20 1층 (면목동),206860.0236,453420.9939
지에스(GS) 뉴구산가온점,편의점,서울특별시 은평구 서오릉로17길 18 1층층 (구산동),191823.8339,456806.2572
지에스(GS) 뉴장충행복점,편의점,서울특별시 중구 장충단로 189 1층 (장충동1가),200456.2164,451031.08
지에스(GS) 창동삼거리점,편의점,서울특별시 도봉구 해등로16길 1 1층 (창동),203516.7159,461575.1701
지에스(GS)25  구로중앙로점,편의점,서울특별시 구로구 중앙로3길 12 서봉빌딩 1층 (고척동),187811.1678,444233.8361
지에스(GS)25  무교YG타워점,편의점,서울특별시 중구 남대문로9길 40 1층 111호 (다동),198193.5344,451650.9558
지에스(GS)25 S9 가양역점,편의점,서울특별시 강서구 양천로 지하 485 가양역 1층 (가양동),187030.5405,451063.5129
지에스(GS)25 S9 노들역점,편의점,서울특별시 동작구 노량진로 지하 238 9호선 노들역 지하층 (본동),195931.3046,445764.166
지에스(GS)25 S9 신목동역점,편의점,서울특별시 양천구 목동중앙로 지하 217 신목동역 (목동),189576.4753,449157.0237
지에스(GS)25 S9노량진역점,편의점,서울특별시 동작구 노량진로 지하 130 9호선 노량진역 지층 (노량진동),194705.651,445708.3724
지에스(GS)25 S9등촌역점,편의점,서울특별시 강서구 공항대로 지하 529 등촌역9호선 (등촌동),187985.0521,449887.1625
지에스(GS)25 s공릉역점,편의점,서울특별시 노원구 동일로 지하 1074 공릉역 지하층 (공릉동),206352.5519,458159.5008
지에스(GS)25 가산V1점,편의점,서울특별시 금천구 가산디지털1로 171 가산 에스케이 브이원 센터 1층 114호 (가산동),189378.3325,442066.9987
지에스(GS)25 가양글로벌점,편의점,서울특별시 강서구 화곡로72길 62 가양글로벌퍼스트 104층 107호 (가양동),187454.1243,450913.8552
지에스(GS)25 가양메르디앙점,편의점,서울특별시 강서구 양천로 516 1층 103호 (등촌동),187282.7452,450848.5249
지에스(GS)25 가양테크노점,편의점,서울특별시 강서구 화곡로68길 15 1층 103호 (등촌동),187142.5202,450809.3662
지에스(GS)25 갈현제일,편의점,서울특별시 은평구 갈현로 265 1층 (갈현동),192529.3693,457593.038
지에스(GS)25 강남센타점,편의점,서울특별시 서초구 강남대로 465 지하2층 (서초동 교보타워),202058.6747,444618.1673
지에스(GS)25 강남헤븐리치,편의점,서울특별시 강남구 봉은사로 170 상가동 지상1층 107호 (역삼동),202828.8461,444942.6561
지에스(GS)25 강동리버힐점,편의점,서울특별시 강동구 올림픽로 680 1층 (천호동),210970.2878,448871.5426
지에스(GS)25 강동베스트점,편의점,서울특별시 강동구 양재대로103길 13 102호 (성내동),212049.3399,447849.5607
지에스(GS)25 강서송정역점,편의점,서울특별시 강서구 공항대로 34 청보빌딩 1층 (공항동),183227.9639,450986.476
지에스(GS)25 강일14단지점,편의점,서울특별시 강동구 고덕로98길 160 상가동 103104호 (상일동 강동리엔파크14단지),215898.1131,449933.2368
지에스(GS)25 강일9단지점,편의점,서울특별시 강동구 고덕로97길 29 1층 101102호 (강일동 강일리버파크9단지아파트),215875.025,451370.3982
지에스(GS)25 개봉성심,편의점,서울특별시 구로구 개봉로17나길 33 1층 (개봉동),186965.2688,443435.743
지에스(GS)25 개봉으뜸,편의점,서울특별시 구로구 경인로40길 41 대덕빌딩 107호 (개봉동),187467.9053,443669.6313
지에스(GS)25 개포빌리지,편의점,서울특별시 강남구 논현로16길 6 지상1층 (개포동),204096.015,441541.5
지에스(GS)25 건대기숙사점,편의점,서울특별시 광진구 능동로 120 건국대학교 기숙사 지하1층 (화양동),206445.8811,448922.8817
지에스(GS)25 고척타운점,편의점,서울특별시 구로구 고척로39길 29 지하1층 (고척동),186740.4595,444717.6655
지에스(GS)25 관악까치점,편의점,서울특별시 관악구 행운길 21 1층 (봉천동),196319.8761,441989.6612
지에스(GS)25 광운삼거리점,편의점,서울특별시 노원구 광운로 44 준빌딩 지상1층 3호 (월계동),205184.6153,457670.0956
지에스(GS)25 광진구민체육센터점,편의점,서울특별시 광진구 구천면로 14 광진구민체육센타 2층 (광장동),209343.0014,449330.4935
지에스(GS)25 구로벤처점,편의점,서울특별시 구로구 디지털로 285 104호 (구로동),190600.9,442482.539
지에스(GS)25 구로신화점,편의점,서울특별시 구로구 구로중앙로28길 35-2 1층 (구로동),190002.6353,444193.2007
지에스(GS)25 구로싸이언,편의점,서울특별시 구로구 디지털로34길 55 (구로동코오롱싸이언스밸리2차 116호),191020.2644,442460.919
지에스(GS)25 구로지타워몰점,편의점,서울특별시 구로구 디지털로26길 38 G-SQUARE 지하3층 B326-1호 (구로동),190662.7808,441973.6031
지에스(GS)25 구로행복점,편의점,서울특별시 구로구 연동로13길 56 1층 (항동),183966.8163,442594.6941
지에스(GS)25 구로현대,편의점,서울특별시 구로구 신도림로19길 16 상가동 1층 101102103호 (신도림동 현대아파트),189696.986,445534.0888
지에스(GS)25 국민사랑점,편의점,서울특별시 성북구 정릉로9길 40 1층 (정릉동),199862.1917,456454.9327
지에스(GS)25 군자원룸점,편의점,서울특별시 광진구 군자로10길 26 1층 (군자동),206304.7912,449634.1052
